# energy dos
-1.189173556999999981e+01 2.194279999999999831e+01
-1.188173557000000002e+01 2.199390000000000001e+01
-1.187173557000000024e+01 2.195820000000000149e+01
-1.186173557000000045e+01 2.182489999999999952e+01
-1.185173556999999889e+01 2.158879999999999910e+01
-1.184173556999999910e+01 2.125159999999999982e+01
-1.183173556999999931e+01 2.082239999999999824e+01
-1.182173556999999953e+01 2.031820000000000093e+01
-1.181173556999999974e+01 1.976269999999999882e+01
-1.180173556999999995e+01 1.918509999999999849e+01
-1.179173557000000017e+01 1.861710000000000065e+01
-1.178173557000000038e+01 1.809009999999999962e+01
-1.177173557000000059e+01 1.763210000000000122e+01
-1.176173556999999903e+01 1.726480000000000103e+01
-1.175173556999999924e+01 1.700110000000000099e+01
-1.174173556999999946e+01 1.684400000000000119e+01
-1.173173556999999967e+01 1.678590000000000160e+01
-1.172173556999999988e+01 1.681019999999999825e+01
-1.171173557000000010e+01 1.689239999999999853e+01
-1.170173557000000031e+01 1.700329999999999941e+01
-1.169173557000000052e+01 1.711210000000000164e+01
-1.168173556999999896e+01 1.718959999999999866e+01
-1.167173556999999917e+01 1.721099999999999852e+01
-1.166173556999999938e+01 1.715840000000000032e+01
-1.165173556999999960e+01 1.702250000000000085e+01
-1.164173556999999981e+01 1.680290000000000106e+01
-1.163173557000000002e+01 1.650760000000000005e+01
-1.162173557000000024e+01 1.615170000000000172e+01
-1.161173557000000045e+01 1.575559999999999938e+01
-1.160173556999999889e+01 1.534229999999999983e+01
-1.159173556999999910e+01 1.493560000000000088e+01
-1.158173556999999931e+01 1.455710000000000015e+01
-1.157173556999999953e+01 1.422519999999999918e+01
-1.156173556999999974e+01 1.395410000000000039e+01
-1.155173556999999995e+01 1.375319999999999965e+01
-1.154173557000000017e+01 1.362729999999999997e+01
-1.153173557000000038e+01 1.357809999999999917e+01
-1.152173557000000059e+01 1.360399999999999920e+01
-1.151173556999999903e+01 1.370240000000000080e+01
-1.150173556999999924e+01 1.386909999999999954e+01
-1.149173556999999946e+01 1.409960000000000058e+01
-1.148173556999999967e+01 1.438860000000000028e+01
-1.147173556999999988e+01 1.472979999999999912e+01
-1.146173557000000010e+01 1.511509999999999998e+01
-1.145173557000000031e+01 1.553459999999999930e+01
-1.144173557000000052e+01 1.597600000000000087e+01
-1.143173556999999896e+01 1.642510000000000048e+01
-1.142173556999999917e+01 1.686700000000000088e+01
-1.141173556999999938e+01 1.728729999999999833e+01
-1.140173556999999960e+01 1.767370000000000019e+01
-1.139173556999999981e+01 1.801810000000000045e+01
-1.138173557000000002e+01 1.831800000000000139e+01
-1.137173557000000024e+01 1.857720000000000127e+01
-1.136173557000000045e+01 1.880580000000000140e+01
-1.135173556999999889e+01 1.901910000000000167e+01
-1.134173556999999910e+01 1.923549999999999827e+01
-1.133173556999999931e+01 1.947409999999999997e+01
-1.132173556999999953e+01 1.975110000000000099e+01
-1.131173556999999974e+01 2.007770000000000010e+01
-1.130173556999999995e+01 2.045700000000000074e+01
-1.129173557000000017e+01 2.088360000000000127e+01
-1.128173557000000038e+01 2.134250000000000114e+01
-1.127173557000000059e+01 2.181119999999999948e+01
-1.126173556999999903e+01 2.226099999999999923e+01
-1.125173556999999924e+01 2.266130000000000067e+01
-1.124173556999999946e+01 2.298229999999999862e+01
-1.123173556999999967e+01 2.319900000000000162e+01
-1.122173556999999988e+01 2.329439999999999955e+01
-1.121173557000000010e+01 2.326190000000000069e+01
-1.120173557000000031e+01 2.310630000000000095e+01
-1.119173557000000052e+01 2.284380000000000166e+01
-1.118173556999999896e+01 2.250059999999999860e+01
-1.117173556999999917e+01 2.211039999999999850e+01
-1.116173556999999938e+01 2.171079999999999899e+01
-1.115173556999999960e+01 2.133990000000000009e+01
-1.114173556999999981e+01 2.103190000000000026e+01
-1.113173557000000002e+01 2.081429999999999936e+01
-1.112173557000000024e+01 2.070439999999999969e+01
-1.111173557000000045e+01 2.070850000000000080e+01
-1.110173556999999889e+01 2.082150000000000034e+01
-1.109173556999999910e+01 2.102759999999999962e+01
-1.108173556999999931e+01 2.130290000000000106e+01
-1.107173556999999953e+01 2.161820000000000164e+01
-1.106173556999999974e+01 2.194249999999999901e+01
-1.105173556999999995e+01 2.224719999999999942e+01
-1.104173557000000017e+01 2.250840000000000174e+01
-1.103173557000000038e+01 2.271020000000000039e+01
-1.102173557000000059e+01 2.284600000000000009e+01
-1.101173556999999903e+01 2.291860000000000142e+01
-1.100173556999999924e+01 2.293990000000000151e+01
-1.099173556999999946e+01 2.292930000000000135e+01
-1.098173556999999967e+01 2.291079999999999828e+01
-1.097173556999999988e+01 2.291059999999999874e+01
-1.096173557000000010e+01 2.295429999999999993e+01
-1.095173557000000031e+01 2.306409999999999982e+01
-1.094173557000000052e+01 2.325700000000000145e+01
-1.093173556999999896e+01 2.354319999999999879e+01
-1.092173556999999917e+01 2.392620000000000147e+01
-1.091173556999999938e+01 2.440289999999999893e+01
-1.090173556999999960e+01 2.496490000000000009e+01
-1.089173556999999981e+01 2.560050000000000026e+01
-1.088173557000000002e+01 2.629650000000000176e+01
-1.087173557000000024e+01 2.704029999999999845e+01
-1.086173557000000045e+01 2.782110000000000127e+01
-1.085173556999999889e+01 2.863169999999999860e+01
-1.084173556999999910e+01 2.946770000000000067e+01
-1.083173556999999931e+01 3.032779999999999987e+01
-1.082173556999999953e+01 3.121180000000000021e+01
-1.081173556999999974e+01 3.211910000000000309e+01
-1.080173556999999995e+01 3.304679999999999751e+01
-1.079173557000000017e+01 3.398740000000000094e+01
-1.078173557000000038e+01 3.492779999999999774e+01
-1.077173557000000059e+01 3.584850000000000136e+01
-1.076173556999999903e+01 3.672350000000000136e+01
-1.075173556999999924e+01 3.752199999999999847e+01
-1.074173556999999946e+01 3.821009999999999707e+01
-1.073173556999999967e+01 3.875330000000000297e+01
-1.072173556999999988e+01 3.912019999999999698e+01
-1.071173557000000010e+01 3.928509999999999991e+01
-1.070173557000000031e+01 3.923089999999999833e+01
-1.069173557000000052e+01 3.895130000000000337e+01
-1.068173556999999896e+01 3.845210000000000150e+01
-1.067173556999999917e+01 3.775090000000000146e+01
-1.066173556999999938e+01 3.687660000000000338e+01
-1.065173556999999960e+01 3.586730000000000018e+01
-1.064173556999999981e+01 3.476749999999999829e+01
-1.063173557000000002e+01 3.362559999999999860e+01
-1.062173557000000024e+01 3.249029999999999774e+01
-1.061173557000000045e+01 3.140790000000000148e+01
-1.060173556999999889e+01 3.042030000000000101e+01
-1.059173556999999910e+01 2.956250000000000000e+01
-1.058173556999999931e+01 2.886220000000000141e+01
-1.057173556999999953e+01 2.833849999999999980e+01
-1.056173556999999974e+01 2.800230000000000175e+01
-1.055173556999999995e+01 2.785569999999999879e+01
-1.054173557000000017e+01 2.789249999999999829e+01
-1.053173557000000038e+01 2.809840000000000160e+01
-1.052173557000000059e+01 2.845129999999999981e+01
-1.051173556999999903e+01 2.892160000000000153e+01
-1.050173556999999924e+01 2.947350000000000136e+01
-1.049173556999999946e+01 3.006579999999999941e+01
-1.048173556999999967e+01 3.065439999999999898e+01
-1.047173556999999988e+01 3.119419999999999860e+01
-1.046173557000000010e+01 3.164229999999999876e+01
-1.045173557000000031e+01 3.196109999999999829e+01
-1.044173557000000052e+01 3.212120000000000175e+01
-1.043173556999999896e+01 3.210399999999999920e+01
-1.042173556999999917e+01 3.190350000000000108e+01
-1.041173556999999938e+01 3.152740000000000009e+01
-1.040173556999999960e+01 3.099660000000000082e+01
-1.039173556999999981e+01 3.034400000000000119e+01
-1.038173557000000002e+01 2.961149999999999949e+01
-1.037173557000000024e+01 2.884759999999999991e+01
-1.036173557000000045e+01 2.810279999999999845e+01
-1.035173556999999889e+01 2.742640000000000100e+01
-1.034173556999999910e+01 2.686260000000000048e+01
-1.033173556999999931e+01 2.644780000000000086e+01
-1.032173556999999953e+01 2.620830000000000126e+01
-1.031173556999999974e+01 2.615930000000000177e+01
-1.030173556999999995e+01 2.630499999999999972e+01
-1.029173557000000017e+01 2.663909999999999911e+01
-1.028173557000000038e+01 2.714669999999999916e+01
-1.027173557000000059e+01 2.780640000000000001e+01
-1.026173556999999903e+01 2.859219999999999828e+01
-1.025173556999999924e+01 2.947609999999999886e+01
-1.024173556999999946e+01 3.042950000000000088e+01
-1.023173556999999967e+01 3.142490000000000094e+01
-1.022173556999999988e+01 3.243599999999999994e+01
-1.021173557000000010e+01 3.343820000000000192e+01
-1.020173557000000031e+01 3.440820000000000078e+01
-1.019173557000000052e+01 3.532309999999999661e+01
-1.018173556999999896e+01 3.616049999999999898e+01
-1.017173556999999917e+01 3.689820000000000277e+01
-1.016173556999999938e+01 3.751460000000000150e+01
-1.015173556999999960e+01 3.798919999999999675e+01
-1.014173556999999981e+01 3.830480000000000018e+01
-1.013173557000000002e+01 3.844809999999999661e+01
-1.012173557000000024e+01 3.841210000000000235e+01
-1.011173557000000045e+01 3.819630000000000081e+01
-1.010173556999999889e+01 3.780799999999999983e+01
-1.009173556999999910e+01 3.726169999999999760e+01
-1.008173556999999931e+01 3.657800000000000296e+01
-1.007173556999999953e+01 3.578209999999999980e+01
-1.006173556999999974e+01 3.490160000000000196e+01
-1.005173556999999995e+01 3.396490000000000009e+01
-1.004173557000000017e+01 3.299869999999999948e+01
-1.003173557000000038e+01 3.202750000000000341e+01
-1.002173557000000059e+01 3.107209999999999894e+01
-1.001173556999999903e+01 3.015040000000000120e+01
-1.000173556999999924e+01 2.927710000000000079e+01
-9.991735569999999456e+00 2.846480000000000032e+01
-9.981735569999999669e+00 2.772490000000000165e+01
-9.971735569999999882e+00 2.706790000000000163e+01
-9.961735570000000095e+00 2.650400000000000134e+01
-9.951735570000000308e+00 2.604260000000000019e+01
-9.941735570000000521e+00 2.569269999999999854e+01
-9.931735569999998958e+00 2.546170000000000044e+01
-9.921735569999999171e+00 2.535480000000000089e+01
-9.911735569999999385e+00 2.537470000000000070e+01
-9.901735569999999598e+00 2.552100000000000080e+01
-9.891735569999999811e+00 2.579029999999999845e+01
-9.881735570000000024e+00 2.617640000000000100e+01
-9.871735570000000237e+00 2.667070000000000007e+01
-9.861735570000000450e+00 2.726289999999999836e+01
-9.851735569999998887e+00 2.794170000000000087e+01
-9.841735569999999100e+00 2.869529999999999959e+01
-9.831735569999999313e+00 2.951210000000000022e+01
-9.821735569999999527e+00 3.038009999999999877e+01
-9.811735569999999740e+00 3.128740000000000165e+01
-9.801735569999999953e+00 3.222200000000000131e+01
-9.791735570000000166e+00 3.317090000000000316e+01
-9.781735570000000379e+00 3.412039999999999651e+01
-9.771735570000000592e+00 3.505590000000000117e+01
-9.761735570000000806e+00 3.596189999999999998e+01
-9.751735570000001019e+00 3.682209999999999894e+01
-9.741735569999999456e+00 3.762060000000000315e+01
-9.731735569999999669e+00 3.834150000000000347e+01
-9.721735569999999882e+00 3.897039999999999793e+01
-9.711735570000000095e+00 3.949430000000000263e+01
-9.701735570000000308e+00 3.990200000000000102e+01
-9.691735569999998745e+00 4.018469999999999942e+01
-9.681735570000000735e+00 4.033610000000000184e+01
-9.671735569999999171e+00 4.035240000000000293e+01
-9.661735569999999385e+00 4.023250000000000171e+01
-9.651735569999999598e+00 3.997840000000000060e+01
-9.641735569999999811e+00 3.959510000000000218e+01
-9.631735570000000024e+00 3.909120000000000061e+01
-9.621735569999998461e+00 3.847840000000000060e+01
-9.611735570000000450e+00 3.777190000000000225e+01
-9.601735569999998887e+00 3.698980000000000246e+01
-9.591735570000000877e+00 3.615250000000000341e+01
-9.581735569999999313e+00 3.528229999999999933e+01
-9.571735569999999527e+00 3.440220000000000056e+01
-9.561735569999999740e+00 3.353529999999999944e+01
-9.551735569999999953e+00 3.270409999999999684e+01
-9.541735570000000166e+00 3.193019999999999925e+01
-9.531735569999998603e+00 3.123410000000000153e+01
-9.521735570000000592e+00 3.063500000000000156e+01
-9.511735569999999029e+00 3.015109999999999957e+01
-9.501735570000001019e+00 2.979970000000000141e+01
-9.491735569999999456e+00 2.959720000000000084e+01
-9.481735569999999669e+00 2.955870000000000175e+01
-9.471735569999999882e+00 2.969760000000000133e+01
-9.461735570000000095e+00 3.002459999999999951e+01
-9.451735570000000308e+00 3.054720000000000013e+01
-9.441735569999998745e+00 3.126760000000000161e+01
-9.431735570000000735e+00 3.218269999999999698e+01
-9.421735569999999171e+00 3.328249999999999886e+01
-9.411735569999999385e+00 3.455010000000000048e+01
-9.401735569999999598e+00 3.596119999999999806e+01
-9.391735569999999811e+00 3.748469999999999658e+01
-9.381735570000000024e+00 3.908370000000000033e+01
-9.371735569999998461e+00 4.071580000000000155e+01
-9.361735570000000450e+00 4.233559999999999945e+01
-9.351735569999998887e+00 4.389540000000000219e+01
-9.341735570000000877e+00 4.534770000000000323e+01
-9.331735569999999313e+00 4.664629999999999654e+01
-9.321735569999999527e+00 4.774940000000000140e+01
-9.311735569999999740e+00 4.862060000000000315e+01
-9.301735569999999953e+00 4.923129999999999740e+01
-9.291735570000000166e+00 4.956260000000000332e+01
-9.281735569999998603e+00 4.960620000000000118e+01
-9.271735570000000592e+00 4.936569999999999681e+01
-9.261735569999999029e+00 4.885609999999999786e+01
-9.251735570000001019e+00 4.810390000000000299e+01
-9.241735569999999456e+00 4.714479999999999649e+01
-9.231735569999999669e+00 4.602239999999999753e+01
-9.221735569999999882e+00 4.478499999999999659e+01
-9.211735570000000095e+00 4.348299999999999699e+01
-9.201735570000000308e+00 4.216579999999999728e+01
-9.191735569999998745e+00 4.087939999999999685e+01
-9.181735570000000735e+00 3.966440000000000055e+01
-9.171735569999999171e+00 3.855420000000000158e+01
-9.161735569999999385e+00 3.757459999999999667e+01
-9.151735569999999598e+00 3.674320000000000164e+01
-9.141735569999999811e+00 3.606989999999999696e+01
-9.131735570000000024e+00 3.555769999999999698e+01
-9.121735569999998461e+00 3.520380000000000109e+01
-9.111735570000000450e+00 3.500039999999999907e+01
-9.101735569999998887e+00 3.493630000000000280e+01
-9.091735570000000877e+00 3.499750000000000227e+01
-9.081735569999999313e+00 3.516830000000000211e+01
-9.071735569999999527e+00 3.543149999999999977e+01
-9.061735569999999740e+00 3.576899999999999835e+01
-9.051735569999999953e+00 3.616190000000000282e+01
-9.041735570000000166e+00 3.659020000000000294e+01
-9.031735569999998603e+00 3.703300000000000125e+01
-9.021735570000000592e+00 3.746860000000000213e+01
-9.011735569999999029e+00 3.787469999999999715e+01
-9.001735570000001019e+00 3.822939999999999827e+01
-8.991735569999999456e+00 3.851200000000000045e+01
-8.981735569999999669e+00 3.870479999999999876e+01
-8.971735569999999882e+00 3.879460000000000264e+01
-8.961735570000000095e+00 3.877429999999999666e+01
-8.951735570000000308e+00 3.864379999999999882e+01
-8.941735569999998745e+00 3.841159999999999997e+01
-8.931735570000000735e+00 3.809409999999999741e+01
-8.921735569999999171e+00 3.771500000000000341e+01
-8.911735569999999385e+00 3.730400000000000205e+01
-8.901735569999999598e+00 3.689430000000000121e+01
-8.891735569999999811e+00 3.651959999999999695e+01
-8.881735570000000024e+00 3.621189999999999998e+01
-8.871735569999998461e+00 3.599790000000000134e+01
-8.861735570000000450e+00 3.589699999999999847e+01
-8.851735569999998887e+00 3.591949999999999932e+01
-8.841735570000000877e+00 3.606560000000000343e+01
-8.831735569999999313e+00 3.632520000000000238e+01
-8.821735569999999527e+00 3.667889999999999873e+01
-8.811735569999999740e+00 3.710009999999999764e+01
-8.801735569999999953e+00 3.755680000000000263e+01
-8.791735570000000166e+00 3.801520000000000010e+01
-8.781735569999998603e+00 3.844250000000000256e+01
-8.771735570000000592e+00 3.880989999999999895e+01
-8.761735569999999029e+00 3.909470000000000312e+01
-8.751735570000001019e+00 3.928269999999999840e+01
-8.741735569999999456e+00 3.936789999999999878e+01
-8.731735569999999669e+00 3.935269999999999868e+01
-8.721735569999999882e+00 3.924600000000000222e+01
-8.711735570000000095e+00 3.906150000000000233e+01
-8.701735570000000308e+00 3.881450000000000244e+01
-8.691735569999998745e+00 3.851979999999999649e+01
-8.681735570000000735e+00 3.818939999999999912e+01
-8.671735569999999171e+00 3.783129999999999882e+01
-8.661735569999999385e+00 3.744919999999999760e+01
-8.651735569999999598e+00 3.704370000000000118e+01
-8.641735569999999811e+00 3.661370000000000147e+01
-8.631735570000000024e+00 3.615950000000000131e+01
-8.621735569999998461e+00 3.568540000000000134e+01
-8.611735570000000450e+00 3.520210000000000150e+01
-8.601735569999998887e+00 3.472860000000000014e+01
-8.591735570000000877e+00 3.429279999999999973e+01
-8.581735569999999313e+00 3.393110000000000070e+01
-8.571735569999999527e+00 3.368610000000000326e+01
-8.561735569999999740e+00 3.360340000000000060e+01
-8.551735569999999953e+00 3.372769999999999868e+01
-8.541735570000000166e+00 3.409770000000000323e+01
-8.531735569999998603e+00 3.474179999999999779e+01
-8.521735570000000592e+00 3.567379999999999995e+01
-8.511735569999999029e+00 3.688980000000000103e+01
-8.501735570000001019e+00 3.836699999999999733e+01
-8.491735569999999456e+00 4.006340000000000146e+01
-8.481735569999999669e+00 4.192009999999999792e+01
-8.471735569999999882e+00 4.386469999999999914e+01
-8.461735570000000095e+00 4.581710000000000349e+01
-8.451735570000000308e+00 4.769519999999999982e+01
-8.441735569999998745e+00 4.942130000000000223e+01
-8.431735570000000735e+00 5.092889999999999873e+01
-8.421735569999999171e+00 5.216720000000000113e+01
-8.411735569999999385e+00 5.310560000000000258e+01
-8.401735569999999598e+00 5.373510000000000275e+01
-8.391735569999999811e+00 5.406860000000000355e+01
-8.381735570000000024e+00 5.413850000000000051e+01
-8.371735569999998461e+00 5.399349999999999739e+01
-8.361735570000000450e+00 5.369319999999999737e+01
-8.351735569999998887e+00 5.330310000000000059e+01
-8.341735570000000877e+00 5.288859999999999673e+01
-8.331735569999999313e+00 5.250999999999999801e+01
-8.321735569999999527e+00 5.221779999999999688e+01
-8.311735569999999740e+00 5.204919999999999902e+01
-8.301735569999999953e+00 5.202570000000000050e+01
-8.291735570000000166e+00 5.215209999999999724e+01
-8.281735569999998603e+00 5.241629999999999967e+01
-8.271735570000000592e+00 5.279039999999999822e+01
-8.261735569999999029e+00 5.323310000000000031e+01
-8.251735570000001019e+00 5.369230000000000302e+01
-8.241735569999999456e+00 5.410889999999999844e+01
-8.231735569999999669e+00 5.442099999999999937e+01
-8.221735569999999882e+00 5.456889999999999930e+01
-8.211735570000000095e+00 5.449889999999999901e+01
-8.201735570000000308e+00 5.416859999999999786e+01
-8.191735569999998745e+00 5.354990000000000094e+01
-8.181735570000000735e+00 5.263210000000000122e+01
-8.171735569999999171e+00 5.142360000000000042e+01
-8.161735569999999385e+00 4.995219999999999771e+01
-8.151735569999999598e+00 4.826359999999999673e+01
-8.141735569999999811e+00 4.641929999999999978e+01
-8.131735570000000024e+00 4.449249999999999972e+01
-8.121735569999998461e+00 4.256380000000000052e+01
-8.111735570000000450e+00 4.071589999999999776e+01
-8.101735569999998887e+00 3.902859999999999729e+01
-8.091735570000000877e+00 3.757390000000000185e+01
-8.081735569999999313e+00 3.641170000000000329e+01
-8.071735569999999527e+00 3.558689999999999998e+01
-8.061735569999999740e+00 3.512729999999999819e+01
-8.051735569999999953e+00 3.504249999999999687e+01
-8.041735570000000166e+00 3.532419999999999760e+01
-8.031735569999998603e+00 3.594789999999999708e+01
-8.021735570000000592e+00 3.687420000000000186e+01
-8.011735569999999029e+00 3.805219999999999914e+01
-8.001735570000001019e+00 3.942249999999999943e+01
-7.991735569999999456e+00 4.092060000000000031e+01
-7.981735569999999669e+00 4.248040000000000305e+01
-7.971735569999999882e+00 4.403779999999999717e+01
-7.961735570000000095e+00 4.553399999999999892e+01
-7.951735569999999420e+00 4.691830000000000211e+01
-7.941735569999999633e+00 4.815019999999999811e+01
-7.931735569999999846e+00 4.920190000000000197e+01
-7.921735570000000060e+00 5.005859999999999843e+01
-7.911735569999999385e+00 5.071920000000000073e+01
-7.901735569999999598e+00 5.119599999999999795e+01
-7.891735569999999811e+00 5.151310000000000144e+01
-7.881735570000000024e+00 5.170519999999999783e+01
-7.871735569999999349e+00 5.181519999999999726e+01
-7.861735569999999562e+00 5.189110000000000156e+01
-7.851735569999999775e+00 5.198380000000000223e+01
-7.841735569999999989e+00 5.214309999999999690e+01
-7.831735569999999313e+00 5.241470000000000340e+01
-7.821735569999999527e+00 5.283630000000000138e+01
-7.811735569999999740e+00 5.343480000000000274e+01
-7.801735569999999953e+00 5.422279999999999944e+01
-7.791735570000000166e+00 5.519650000000000034e+01
-7.781735569999999491e+00 5.633409999999999940e+01
-7.771735569999999704e+00 5.759620000000000317e+01
-7.761735569999999917e+00 5.892660000000000053e+01
-7.751735570000000131e+00 6.025580000000000069e+01
-7.741735569999999456e+00 6.150529999999999831e+01
-7.731735569999999669e+00 6.259360000000000213e+01
-7.721735569999999882e+00 6.344250000000000256e+01
-7.711735570000000095e+00 6.398409999999999798e+01
-7.701735569999999420e+00 6.416660000000000252e+01
-7.691735569999999633e+00 6.395949999999999847e+01
-7.681735569999999846e+00 6.335719999999999885e+01
-7.671735570000000060e+00 6.238000000000000256e+01
-7.661735569999999385e+00 6.107339999999999947e+01
-7.651735569999999598e+00 5.950520000000000209e+01
-7.641735569999999811e+00 5.776120000000000232e+01
-7.631735570000000024e+00 5.593809999999999860e+01
-7.621735569999999349e+00 5.413739999999999952e+01
-7.611735569999999562e+00 5.245729999999999649e+01
-7.601735569999999775e+00 5.098539999999999850e+01
-7.591735569999999989e+00 4.979249999999999687e+01
-7.581735569999999313e+00 4.892660000000000053e+01
-7.571735569999999527e+00 4.840959999999999752e+01
-7.561735569999999740e+00 4.823530000000000229e+01
-7.551735569999999953e+00 4.836959999999999837e+01
-7.541735570000000166e+00 4.875359999999999872e+01
-7.531735569999999491e+00 4.930789999999999651e+01
-7.521735569999999704e+00 4.993910000000000338e+01
-7.511735569999999917e+00 5.054749999999999943e+01
-7.501735570000000131e+00 5.103589999999999804e+01
-7.491735569999999456e+00 5.131730000000000302e+01
-7.481735569999999669e+00 5.132260000000000133e+01
-7.471735569999999882e+00 5.100619999999999976e+01
-7.461735570000000095e+00 5.035009999999999764e+01
-7.451735569999999420e+00 4.936449999999999960e+01
-7.441735569999999633e+00 4.808709999999999951e+01
-7.431735569999999846e+00 4.657860000000000156e+01
-7.421735570000000060e+00 4.491740000000000066e+01
-7.411735569999999385e+00 4.319219999999999970e+01
-7.401735569999999598e+00 4.149399999999999977e+01
-7.391735569999999811e+00 3.990930000000000177e+01
-7.381735570000000024e+00 3.851290000000000191e+01
-7.371735569999999349e+00 3.736350000000000193e+01
-7.361735569999999562e+00 3.650119999999999720e+01
-7.351735569999999775e+00 3.594659999999999656e+01
-7.341735569999999989e+00 3.570300000000000296e+01
-7.331735569999999313e+00 3.575909999999999656e+01
-7.321735569999999527e+00 3.609369999999999834e+01
-7.311735569999999740e+00 3.668010000000000304e+01
-7.301735569999999953e+00 3.749029999999999774e+01
-7.291735570000000166e+00 3.849799999999999756e+01
-7.281735569999999491e+00 3.968079999999999785e+01
-7.271735569999999704e+00 4.102040000000000219e+01
-7.261735569999999917e+00 4.250169999999999959e+01
-7.251735570000000131e+00 4.411079999999999757e+01
-7.241735569999999456e+00 4.583229999999999649e+01
-7.231735569999999669e+00 4.764779999999999660e+01
-7.221735569999999882e+00 4.953300000000000125e+01
-7.211735570000000095e+00 5.145739999999999981e+01
-7.201735569999999420e+00 5.338450000000000273e+01
-7.191735569999999633e+00 5.527309999999999945e+01
-7.181735569999999846e+00 5.707930000000000348e+01
-7.171735570000000060e+00 5.875930000000000319e+01
-7.161735569999999385e+00 6.027230000000000132e+01
-7.151735569999999598e+00 6.158239999999999981e+01
-7.141735569999999811e+00 6.266089999999999804e+01
-7.131735570000000024e+00 6.348619999999999663e+01
-7.121735569999999349e+00 6.404399999999999693e+01
-7.111735569999999562e+00 6.432649999999999579e+01
-7.101735569999999775e+00 6.433079999999999643e+01
-7.091735569999999989e+00 6.405790000000000362e+01
-7.081735569999999313e+00 6.351180000000000092e+01
-7.071735569999999527e+00 6.269959999999999667e+01
-7.061735569999999740e+00 6.163210000000000122e+01
-7.051735569999999953e+00 6.032469999999999999e+01
-7.041735570000000166e+00 5.879910000000000281e+01
-7.031735569999999491e+00 5.708440000000000225e+01
-7.021735569999999704e+00 5.521790000000000020e+01
-7.011735569999999917e+00 5.324470000000000169e+01
-7.001735570000000131e+00 5.121629999999999683e+01
-6.991735569999999456e+00 4.918800000000000239e+01
-6.981735569999999669e+00 4.721629999999999683e+01
-6.971735569999999882e+00 4.535499999999999687e+01
-6.961735570000000095e+00 4.365200000000000102e+01
-6.951735569999999420e+00 4.214690000000000225e+01
-6.941735569999999633e+00 4.086930000000000263e+01
-6.931735569999999846e+00 3.983840000000000003e+01
-6.921735570000000060e+00 3.906329999999999814e+01
-6.911735569999999385e+00 3.854460000000000264e+01
-6.901735569999999598e+00 3.827649999999999864e+01
-6.891735569999999811e+00 3.824869999999999948e+01
-6.881735570000000024e+00 3.844809999999999661e+01
-6.871735569999999349e+00 3.886050000000000182e+01
-6.861735569999999562e+00 3.947140000000000271e+01
-6.851735569999999775e+00 4.026539999999999964e+01
-6.841735569999999989e+00 4.122599999999999909e+01
-6.831735569999999313e+00 4.233449999999999847e+01
-6.821735569999999527e+00 4.356860000000000355e+01
-6.811735569999999740e+00 4.490090000000000003e+01
-6.801735569999999953e+00 4.629860000000000042e+01
-6.791735570000000166e+00 4.772270000000000323e+01
-6.781735569999999491e+00 4.912879999999999825e+01
-6.771735569999999704e+00 5.046809999999999974e+01
-6.761735569999999917e+00 5.169010000000000105e+01
-6.751735570000000131e+00 5.274530000000000030e+01
-6.741735569999999456e+00 5.358840000000000003e+01
-6.731735569999999669e+00 5.418209999999999837e+01
-6.721735569999999882e+00 5.449969999999999715e+01
-6.711735570000000095e+00 5.452790000000000248e+01
-6.701735569999999420e+00 5.426769999999999783e+01
-6.691735569999999633e+00 5.373449999999999704e+01
-6.681735569999999846e+00 5.295709999999999695e+01
-6.671735570000000060e+00 5.197489999999999810e+01
-6.661735569999999385e+00 5.083529999999999660e+01
-6.651735569999999598e+00 4.958930000000000149e+01
-6.641735569999999811e+00 4.828849999999999909e+01
-6.631735570000000024e+00 4.698129999999999740e+01
-6.621735569999999349e+00 4.571020000000000039e+01
-6.611735569999999562e+00 4.451019999999999754e+01
-6.601735569999999775e+00 4.340690000000000026e+01
-6.591735569999999989e+00 4.241680000000000206e+01
-6.581735569999999313e+00 4.154710000000000036e+01
-6.571735569999999527e+00 4.079690000000000083e+01
-6.561735569999999740e+00 4.015829999999999700e+01
-6.551735569999999953e+00 3.961789999999999878e+01
-6.541735570000000166e+00 3.915890000000000271e+01
-6.531735569999999491e+00 3.876279999999999859e+01
-6.521735569999999704e+00 3.841140000000000043e+01
-6.511735569999999917e+00 3.808859999999999957e+01
-6.501735570000000131e+00 3.778249999999999886e+01
-6.491735569999999456e+00 3.748610000000000042e+01
-6.481735569999999669e+00 3.719850000000000279e+01
-6.471735569999999882e+00 3.692510000000000048e+01
-6.461735570000000095e+00 3.667719999999999914e+01
-6.451735569999999420e+00 3.647070000000000078e+01
-6.441735569999999633e+00 3.632439999999999714e+01
-6.431735569999999846e+00 3.625809999999999889e+01
-6.421735570000000060e+00 3.629039999999999822e+01
-6.411735569999999385e+00 3.643619999999999948e+01
-6.401735569999999598e+00 3.670539999999999736e+01
-6.391735569999999811e+00 3.710170000000000101e+01
-6.381735570000000024e+00 3.762210000000000321e+01
-6.371735569999999349e+00 3.825759999999999650e+01
-6.361735569999999562e+00 3.899419999999999931e+01
-6.351735569999999775e+00 3.981459999999999866e+01
-6.341735569999999989e+00 4.070000000000000284e+01
-6.331735569999999313e+00 4.163179999999999836e+01
-6.321735569999999527e+00 4.259300000000000352e+01
-6.311735569999999740e+00 4.356880000000000308e+01
